,kpca__kernel,kpca__n_components,kpca__gamma,kpca__degree,Accuracy,Fit_time
162,poly,300,0.03666666666666667,4.0,0.35979999999999995,43.62952653566996
163,poly,500,0.03666666666666667,4.0,0.44659999999999994,47.132633765538536
164,poly,700,0.03666666666666667,4.0,0.46246666666666664,49.88283665974935
165,poly,300,0.03888888888888889,4.0,0.35673333333333335,44.158807357152305
166,poly,500,0.03888888888888889,4.0,0.44153333333333333,46.84321610132853
167,poly,700,0.03888888888888889,4.0,0.5186666666666667,49.55124592781067
168,poly,300,0.04111111111111111,4.0,0.3549333333333333,43.934142112731934
169,poly,500,0.04111111111111111,4.0,0.4616,45.87452936172485
170,poly,700,0.04111111111111111,4.0,0.5053333333333333,50.148204723993935
171,poly,300,0.043333333333333335,4.0,0.33826666666666666,44.01647758483887
172,poly,500,0.043333333333333335,4.0,0.4505333333333333,47.28898286819458
173,poly,700,0.043333333333333335,4.0,0.5208666666666666,48.55209962526957
174,poly,300,0.04555555555555556,4.0,0.3464666666666667,45.23375312487284
175,poly,500,0.04555555555555556,4.0,0.455,46.44080638885498
176,poly,700,0.04555555555555556,4.0,0.4910666666666666,50.614810387293495
177,poly,300,0.04777777777777778,4.0,0.3642,44.35589933395386
178,poly,500,0.04777777777777778,4.0,0.47500000000000003,46.666725079218544
179,poly,700,0.04777777777777778,4.0,0.47246666666666665,50.20961650212606
180,poly,300,0.05,4.0,0.34146666666666664,43.93290615081787
181,poly,500,0.05,4.0,0.45226666666666665,49.691755612691246
182,poly,700,0.05,4.0,0.5058666666666666,48.82516860961914
183,poly,300,0.03,5.0,0.1798666666666667,44.85922026634216
184,poly,500,0.03,5.0,0.1746,47.69848354657491
185,poly,700,0.03,5.0,0.17593333333333336,50.046669483184814
186,poly,300,0.03222222222222222,5.0,0.17120000000000002,44.025434255599976
187,poly,500,0.03222222222222222,5.0,0.1678666666666667,47.450973192850746
188,poly,700,0.03222222222222222,5.0,0.17073333333333332,50.204508225123085
189,poly,300,0.034444444444444444,5.0,0.1726,43.44916319847107
190,poly,500,0.034444444444444444,5.0,0.1769333333333333,46.0085608959198
