,kpca__kernel,kpca__n_components,kpca__gamma,kpca__degree,Accuracy,Fit_time
161,poly,100,0.034444444444444444,1.0,0.7628663535046514,0.42773070335388186
162,poly,300,0.034444444444444444,1.0,0.7652979644469007,0.6275455474853515
163,poly,500,0.034444444444444444,1.0,0.7604494795984158,0.8166605472564697
164,poly,700,0.034444444444444444,1.0,0.7610555402044763,1.0596638679504395
165,poly,1000,0.034444444444444444,1.0,0.761661600810537,1.825398063659668
166,poly,1500,0.034444444444444444,1.0,0.7610536980749747,1.7198184967041015
167,poly,2000,0.034444444444444444,1.0,0.7610536980749747,1.7138401985168457
168,poly,100,0.03666666666666667,1.0,0.7640803168462742,0.4225792407989502
169,poly,300,0.03666666666666667,1.0,0.7652979644469007,0.623138427734375
170,poly,500,0.03666666666666667,1.0,0.7610573823339781,0.8114547729492188
171,poly,700,0.03666666666666667,1.0,0.7634834668877223,1.0575608253479003
172,poly,1000,0.03666666666666667,1.0,0.7622695035460993,1.7967259883880615
173,poly,1500,0.03666666666666667,1.0,0.7616634429400386,1.6710548877716065
174,poly,2000,0.03666666666666667,1.0,0.7616634429400386,1.7095372200012207
175,poly,100,0.03888888888888889,1.0,0.7640803168462742,0.4371609687805176
176,poly,300,0.03888888888888889,1.0,0.7634797826287187,0.6080289840698242
177,poly,500,0.03888888888888889,1.0,0.7634834668877222,0.8218482971191406
178,poly,700,0.03888888888888889,1.0,0.7628774062816616,1.0604871273040772
179,poly,1000,0.03888888888888889,1.0,0.7653034908354057,1.8948847293853759
180,poly,1500,0.03888888888888889,1.0,0.7646974302293451,1.7367311477661134
181,poly,2000,0.03888888888888889,1.0,0.7646974302293451,1.735301399230957
182,poly,100,0.04111111111111111,1.0,0.7659003407939577,0.4325547218322754
183,poly,300,0.04111111111111111,1.0,0.7646955880998434,0.6219308853149415
184,poly,500,0.04111111111111111,1.0,0.765301648705904,0.8255506992340088
185,poly,700,0.04111111111111111,1.0,0.7653034908354057,1.0814455032348633
186,poly,1000,0.04111111111111111,1.0,0.7659095514414662,1.8728697299957275
187,poly,1500,0.04111111111111111,1.0,0.7659095514414662,1.6500510215759276
188,poly,2000,0.04111111111111111,1.0,0.7659095514414662,1.7183943748474122
189,poly,100,0.043333333333333335,1.0,0.7665082435295201,0.43350725173950194
190,poly,300,0.043333333333333335,1.0,0.7671198305240858,0.6283182621002197
191,poly,500,0.043333333333333335,1.0,0.7652998065764024,0.8111783027648926
192,poly,700,0.043333333333333335,1.0,0.7665137699180253,1.0557590961456298
193,poly,1000,0.043333333333333335,1.0,0.7665156120475268,1.868471097946167
194,poly,1500,0.043333333333333335,1.0,0.7665156120475268,1.7251542568206788
195,poly,2000,0.043333333333333335,1.0,0.7665156120475268,1.7506585121154785
196,poly,100,0.04555555555555556,1.0,0.763477940499217,0.4207478046417236
197,poly,300,0.04555555555555556,1.0,0.766515612047527,0.6071858882904053
198,poly,500,0.04555555555555556,1.0,0.765301648705904,0.8145875453948974
199,poly,700,0.04555555555555556,1.0,0.766515612047527,1.0412375450134277
200,poly,1000,0.04555555555555556,1.0,0.7665174541770285,1.8328179359436034
201,poly,1500,0.04555555555555556,1.0,0.7659095514414662,1.7200591087341308
202,poly,2000,0.04555555555555556,1.0,0.7659095514414662,1.692210817337036
203,poly,100,0.04777777777777778,1.0,0.7646900617113384,0.4706592559814453
204,poly,300,0.04777777777777778,1.0,0.7677277332596482,0.6245235919952392
205,poly,500,0.04777777777777778,1.0,0.7640913696232845,0.8291973114013672
206,poly,700,0.04777777777777778,1.0,0.7671216726535877,1.0747100353240966
207,poly,1000,0.04777777777777778,1.0,0.7671216726535877,1.9294559001922607
208,poly,1500,0.04777777777777778,1.0,0.7695477572073316,1.6749329090118408
209,poly,2000,0.04777777777777778,1.0,0.7695477572073316,1.673588800430298
210,poly,100,0.05,1.0,0.7652942801878971,0.4460893154144287
211,poly,300,0.05,1.0,0.7683337938657088,0.6220423698425293
212,poly,500,0.05,1.0,0.7640913696232845,0.8029678344726563
213,poly,700,0.05,1.0,0.766515612047527,1.0705150604248046
214,poly,1000,0.05,1.0,0.7671216726535877,1.8747716426849366
215,poly,1500,0.05,1.0,0.7671216726535877,1.7024436950683595
216,poly,2000,0.05,1.0,0.7671216726535877,1.645238494873047
217,poly,100,0.03,2.0,0.7283043197936815,1.195103645324707
218,poly,300,0.03,2.0,0.7355991526204292,1.322189950942993
219,poly,500,0.03,2.0,0.7452979644469006,1.6181324005126954
220,poly,700,0.03,2.0,0.7477203647416413,2.0438395023345945
221,poly,1000,0.03,2.0,0.748941696601271,4.095903968811035
222,poly,1500,0.03,2.0,0.7513677811550152,5.200520944595337
223,poly,2000,0.03,2.0,0.7513677811550152,5.280149602890015
224,poly,100,0.03222222222222222,2.0,0.7283061619231832,1.2366041660308837
225,poly,300,0.03222222222222222,2.0,0.7337791286727458,1.4493249893188476
226,poly,500,0.03222222222222222,2.0,0.7440858432347793,1.7431249618530273
227,poly,700,0.03222222222222222,2.0,0.747722206871143,2.2191049575805666
228,poly,1000,0.03222222222222222,2.0,0.7501575020723956,4.510864496231079
229,poly,1500,0.03222222222222222,2.0,0.7507617205489546,5.694877338409424
